Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
119,"US Ambassador Woody Johnson says the country is ""in need of leadership"" on Brexit &amp; warns that Trump's offer of a ""quick, massive bilateral trade deal"" won't be possible if the PM's deal is backed by Parliament @BBCr4today",2018-12-31 08:25:52+00:00,1.08E+18,352,783,1467
120,“No experience” is the essential prerequisite to work for Trump.,2018-12-31 07:25:41+00:00,1.08E+18,215,833,3073
121,"This is what is happening in our country. Is this ok with you? 

And before the trump supporters infiltrate my replies—Republican or Democrat administration—then or now—it doesn’t matter. We need to take care of these children. #patriotnotpartisan",2018-12-31 06:54:45+00:00,1.08E+18,802,2448,8489
122,"Michael Moore, on what he looks forward to in 2019: “As many members of the Trump family in orange jumpsuits as possible.”   https://t.co/2LgWrTMvrv",2018-12-31 06:00:08+00:00,1.08E+18,109,302,1523
123,"Trump has expressed concern that he could be impeached when Democrats take over the House, a source close to the President told CNN Monday. The source said Trump sees impeachment as a ""real possibility."" https://t.co/JFKPq5dzhZ",2018-12-31 05:47:21+00:00,1.08E+18,267,287,755
124,"When the cameras are off, most of the GOP senators and congressmen talk about Trump like he's as insane as we all know he is. They are praying that the base deserts him so they can take him down. Even they want out of this never-ending dumpster fire.",2018-12-31 05:43:24+00:00,1.08E+18,589,890,2474
125,"Trump says his favorite book is The Bible.

I wonder what his favorite verse is?

Maybe...

The meek shall inherit the earth?

or

It is easier for a camel to go through the eye of a needle than for a rich man to enter the kingdom of God?

or

You cannot serve both God and money?",2018-12-31 04:45:45+00:00,1.08E+18,354,527,1675
126,"No worries - Trump’s wall will probably be taller than Obama’s wall.
Between Mueller, the SDNY, and NY AG @realDonaldTrump and his family should be getting at least a 20 foot wall surrounding their living compound as soon as he leaves office.",2018-12-31 03:58:38+00:00,1.08E+18,218,825,4101
127,"This is almost as good a stunt as his discussing classified information with the Russian ambassador.

Trump tweets video revealing secret US Navy Seal team in Iraq https://t.co/F6MCaDHGFe",2018-12-31 03:31:25+00:00,1.08E+18,302,1430,3019
128,"Kelly didn’t have to attack a Congresswoman with a lie, didn’t have to defend Robert E. Lee, didn’t have to appear on stage at rally where Trump denounced protestors in NFL, a movement led by blacks to protest treatment of blacks, as “Sons of bitches.” In Ala., with its history.",2018-12-31 03:07:15+00:00,1.08E+18,87,865,3197
129,"There was the much milder version (Kelly) and the gut-punch version (McChrystal), but two four-star generals today were critical of Trump as president. Kelly, Mattis, McChrystal criticizing Trump is of a different order than former political operatives criticizing him.",2018-12-31 03:04:16+00:00,1.08E+18,206,577,2202
130,All it took for Louis CK to go from “fuck Trump” to sounding exactly like him was being caught.,2018-12-31 02:55:17+00:00,1.08E+18,125,3222,24277
131,"Kellyanne Conway criticized @NancyPelosi for visiting Hawaii during the shutdown, while chillin’ in Florida waiting for Trump’s NYE party. Classic @GOP hypocrisy.
https://t.co/JYQYTnQ2EU",2018-12-31 02:32:56+00:00,1.08E+18,394,3549,7680
132,"Sarah Sanders is struggling to line up a future job for after she finally leaves Trump.

I wouldn’t hire her to scrub my toilet. 

I wouldn’t hire her to mow my lawn. 

I wouldn’t hire her to walk my dog. 

I wouldn’t hire her to kiss my butt. 

She simply can not be trusted.",2018-12-31 02:22:59+00:00,1.08E+18,185,362,1251
133,Trump is soon going to start blaming his morbid obesity on the democrats,2018-12-31 02:15:50+00:00,1.08E+18,240,580,3276
134,"People are assuming when Trump leaves office, voila, we’ll be back at Jan 19, 2019 and move on from there. Wrong! As someone who has been keeping track of loss norms for 111 weeks, the damage he has done will take years, if not decades to repair. Our country has changed. 
1/",2018-12-31 02:12:03+00:00,1.08E+18,882,6407,19129
135,"No, I don't have sympathy or compassion of any kind for Trump supporters. This is especially true for ""uneducated whites"" that continually vote against their own best interests solely to ""spite"" minorities and liberals. These individuals are beyond salvation. Not worth the effort",2018-12-31 02:01:08+00:00,1.08E+18,170,639,2658
136,"Trump points out that the Obamas have a wall around their DC mansion, saying that the nation needs one too.  

Too bad the Obamas need their wall because of domestic terrorists inspired by Trump, like Cesar Sayoc.",2018-12-31 01:44:14+00:00,1.08E+18,78,785,3728
137,The most significant story of 2018 wasn’t Donald Trump or Robert Mueller. It was climate change. https://t.co/dzBSUs1UaB,2018-12-31 01:40:33+00:00,1.08E+18,364,921,2318
138,I admire Robert Mueller. He has maintained a dignified (and canny) silence in the face of Trump's childish playground taunts and the vaporous fulminations of Faux News. He simply continues doing the job he promised to do. That's American spirit.,2018-12-31 01:33:40+00:00,1.08E+18,1726,13804,85812
139,"It’s taken 9 days, but Trump is just now realizing how badly he’s screwed himself with the shutdown.

Democrats aren’t budging on the wall, Mitch McConnell and Republicans have completely abandoned him, and Americans blame him for the shutdown.

Womp womp.
https://t.co/0bxz5HP2s6",2018-12-31 01:20:23+00:00,1.08E+18,71,905,2878
140,"White people: ""I may not agree with  everything Donald Trump does, but he's our President, and we have to respect and support him.""

Black people: https://t.co/lXd4hmw8tj",2018-12-31 01:14:54+00:00,1.08E+18,541,3093,14255
141,"There is no wiggle room. Trump made two things crystal clear. First, Mexico will pay for the wall. Second, if the wall’s not paid for, he alone would close the government. Mexico’s position is clear. Ball’s in your court, Mr. Art of the Deal. Will never happen. #TrumpResign",2018-12-31 01:02:12+00:00,1.08E+18,783,7189,30161
142,"So John Kelly secretly told people that Trump was unfit for office, but publicly defended him against people who said Trump was unfit for office.

... and he thinks that's redeeming? (Hint: It's not. Not at all.)",2018-12-31 00:58:25+00:00,1.08E+18,295,3301,15269
143,"PS/ The Trump-Russia case is so complex and sprawling—geographically, temporally, legally, geopolitically—that even with 50 entries, many key events had to be left out and (almost certainly) a couple key events may have been missed. Feel free to suggest additions in the comments.",2018-12-31 00:58:24+00:00,1.08E+18,119,252,1028
144,"The toughest part is yet to come for Trump, which is when he gets sent something and is tempted to sign it to end the standoff and is urged by his base to veto it. So far, this is noise...but 800k federal workers are impacted  https://t.co/9KC5qf73gy",2018-12-31 00:55:17+00:00,1.08E+18,179,387,1263
145,"I'm 100% positive Lindsey Graham is compromised. He cowers to Trump &amp; supports him like a used jock strap. He makes his rounds to the different networks to kiss the ass of the most useless assclown ever to step foot in the Oval. He is a disgrace to the USAF, Senate, &amp; country.",2018-12-31 00:46:14+00:00,1.08E+18,409,2564,9504
146,I don’t think people truly understand. A Dem House changes the entire world. For the first time Trump and the Republicans will be held accountable for their rampant corruption and abuse of power. They will all be exposed for the frauds we always knew they were. No mercy. 🇺🇸,2018-12-31 00:25:12+00:00,1.08E+18,774,4799,18838
147,"House Dems are scooping up staff and lawyers to power Trump investigations.

One job posting asked for counsels with a variety of expertise: ""criminal law, immigration law, constitutional law, intellectual property law, commercial and administrative law."" https://t.co/XCZXpJgzTT",2018-12-31 00:20:03+00:00,1.08E+18,235,2288,6873
148,“It seems like Democrats really like border security when there is a Democrat in office and don't like it when Donald Trump is in office.” -@MickMulvaneyOMB https://t.co/QlpXbbkKSG,2018-12-31 00:11:26+00:00,1.08E+18,1132,1399,5232
149,"Let's be very clear about what this means.  It's not news that Trump is nuts.  This means the GOP is willing to risk everything America stands for &amp; represents just so they can hopefully cling to power.  They are not willing to put country first.
 https://t.co/fOSs9R2trP",2018-12-31 00:10:13+00:00,1.08E+18,70,603,1236
150,The naked selfie is Chris Christie holding up a box of KFC outside of Trump Tower John Cusack style.,2018-12-31 00:00:49+00:00,1.08E+18,256,235,1711
151,"The Trump Administration has rolled back one environmental protection after another, endangering our ability to breathe clean air, drink clean water, all while jeopardizing our public health. It’s a tragic leap backward.
https://t.co/nOxyxtyN7b",2018-12-31 00:00:00+00:00,1.08E+18,381,1548,3347
152,"Why does Kellyanne Conway have a problem with Nancy Pelosi vacationing in Hawaii, but has no issue with senior White House advisor Ivanka Trump vacationing in Palm Beach or Treasury Secretary Steven Mnuchin vacationing in Cabo?",2018-12-30 23:52:16+00:00,1.08E+18,1772,6883,30008
153,"I FUCKING LOVE KARMA!

A few months ago, #Individual1 approved $129M in funding to hire staff in the HOUSE because he thought the GOP was going to win &amp; they could use the $ to investigate Clinton

The Dems won so now Pelosi has this money to hire lawyers to investigate Trump 🤣",2018-12-30 23:34:22+00:00,1.08E+18,149,959,2986
154,"Ever wonder why @realDonaldTrump repeatedly said Mexico will pay for the wall? We know @POTUS clearly doesn't care about federal deficits (exhibit 1: the deficit exploding GOP tax law he championed). 

Because even Trump knew the wall would be a wasteful use of US taxpayer funds.",2018-12-30 23:33:01+00:00,1.08E+18,619,3450,11375
155,Impossible. Trump has no idea what a metaphor is.,2018-12-30 23:20:04+00:00,1.08E+18,239,412,3563
156,"Has Trump ever commented on the ending friendships, families, marriages due to the division he has caused in America? Does he even care?",2018-12-30 23:19:41+00:00,1.08E+18,657,344,2341
157,"Opinion: Trump is incompetent, impulsive and amoral. Heaven help us all. https://t.co/9fefhb1Kk5",2018-12-30 23:17:55+00:00,1.08E+18,824,2002,5871
158,Anyone else feel like Trump thinks he'll have to work even less if the federal government remains closed for business?,2018-12-30 23:16:45+00:00,1.08E+18,644,1766,12925
159,"When you struggle to grasp how anyone could still support Trump or believe in such blatant nonsense as #Qanon, remember that this is the level of intellect most of these people are working with: https://t.co/2JpIx6eS13",2018-12-30 23:15:33+00:00,1.08E+18,154,221,626
160,"THREAD/ Here are the 50 MOST IMPORTANT EVENTS in the Trump-Russia timeline, RANKED. If you ignored the Trump-Russia case in 2017 and 2018, you'll find that impossible to do in 2019—as America plunges further into crisis. Please read and RETWEET this condensed Trump-Russia primer. https://t.co/iWxH0Cx4Qo",2018-12-30 23:07:12+00:00,1.08E+18,278,5587,6650
161,"Trump isn't demanding $5B for a metaphor. You assholes didn't shut down the government over a metaphor. The wall isn't a metaphor. It's a fucking wall. 

Me calling you a greasy piece of weasel shit, THAT's a metaphor.",2018-12-30 22:50:44+00:00,1.08E+18,108,594,2700
162,"Lindsey Graham claims Trump’s $5 billion ‘wall’ isn’t really a wall: It’s ‘a metaphor for border security’ -- Americans aren't buying it

https://t.co/1r0eSxinQC",2018-12-30 22:39:58+00:00,1.08E+18,436,332,744
163,"CBS, you're helping Sen Graham mislead your readers by pumping out this claim with no context or explanation.

Dems *have* offered Trump ""money for border security."" Graham is conflating ""border security"" with the ""wall"" to mislead people. Please don't help him do this.",2018-12-30 22:37:29+00:00,1.08E+18,286,3443,9503
164,Extortion is Trump’s idea of deal making. Nancy should include in any deal to open the government that Trump agree not to deliver a state of the union address. He is such an awful reader and his administration so absent good ideas that she should force him to spare us all.,2018-12-30 22:33:23+00:00,1.08E+18,352,1024,3426
165,"So, I’m guessing the media is totally going to ignore the fact that no one still knows Predator trump’s actual medical history because he hides it and pays to fake every aspect of it. Oh okay.",2018-12-30 22:32:01+00:00,1.08E+18,87,581,2124
166,"If you’re proposin’ buildin’ a wall to keep white Trump racists out of America, we’d all be for that.

https://t.co/6nKw0SOS4g",2018-12-30 22:28:04+00:00,1.08E+18,84,309,1580
167,Who pens Profiles in Cowardice: The Trump Years?,2018-12-30 22:15:29+00:00,1.08E+18,316,356,2363
168,"Remember, as Trump tweets about the Obamas' home, that Michelle Obama wrote: ""What if someone with an unstable mind loaded a gun and drove to Washington? ... Trump, with his loud and reckless innuendos, was putting my family's safety at risk. And for this I'd never forgive him.""",2018-12-30 22:15:04+00:00,1.08E+18,175,4048,14808
169,"After watching this CNN video I’m ready for 2018 to be over! 

They did a segment on how Trump's use of ""witch hunt"" offends witches

Retweet and tell @CNN to go to Bed https://t.co/h6xDFxRVfz",2018-12-30 22:10:53+00:00,1.08E+18,1360,4282,11959
170,Lindsey Graham is in cahoots with Trump. This is all nothing but another PR stunt. A fake feud to distract from Trump’s failing administration. Graham is a pathetic embarrassment to America and he should resign.,2018-12-30 22:04:29+00:00,1.08E+18,308,2254,7364
